id,frame,x,y,sigma_nm,intensity_photon,offset_photon,bkgstd_photon,uncertainty_xy_nm
1471,207,2942.71131905932,2964.39371978291,139.1951315862,37210.1061663986,4490.860664344,1364.18385389831,24.7606414171657
1861,262,2931.59764978074,2953.70591931744,99.3633065538767,28293.5558045033,5562.89308751783,1516.31266808044,20.2037579100737
2037,289,2919.9549652489,2924.08399646937,145.048750682399,40385.9057113995,4225.72079934109,1339.80427355638,24.1405954722122
2048,290,2920.34459714546,2941.14584615196,108.236715257422,30881.7824882068,4387.1375593722,1319.61319708897,18.5884419032294
2859,401,1405.78482706028,2231.99477302389,141.574390495769,54633.1015494321,4313.63385032642,1247.28493417837,15.9094306827602
2866,402,1401.53322323889,2222.47279163463,112.733679493568,155773.079170553,5459.01198767318,1789.55119858929,5.36388695402437
2873,403,1400.60938743926,2218.29937628428,119.97441254327,163426.661051336,5146.65512752935,1679.54551105044,5.34459966942943
2881,404,1403.67955064366,2217.20658468738,110.888546955488,199003.02897389,4930.357714073,1576.58493387283,3.60405337700166
2889,405,1409.78785943658,2215.5786752564,123.889186836625,176871.364545519,5169.87801491202,1283.84107074885,4.00370879693868
2898,406,1400.42101559784,2212.8678319342,123.091028608831,159213.996872508,5161.27293458401,1658.8112887106,5.66590477987003
2910,407,1410.04643814933,2228.43571681167,105.402597449032,121435.630995622,5800.80272270206,1375.04088521301,4.72535092572067
2918,408,1410.91805461504,2215.12607137534,120.678588489535,129366.222736755,4702.56800244028,1753.51286827697,7.11470832432842
2927,409,1421.83695095475,2236.58760324492,144.579969612316,58304.2563992417,4425.40304097588,1443.40940822212,17.9113598103018
2974,415,1399.65390753531,2211.09324680726,144.314225369288,75057.495071713,4141.31792661116,1372.93456134886,13.1970880926314
3078,428,2688.46544808771,2960.1680278461,261.498170122267,146433.984071643,4496.72442694679,1588.25336300637,24.0088999801448
3085,429,1985.2761052674,2963.61895790656,96.9589006398397,27405.4748303845,4978.88569020242,1037.03882776552,13.7269121050515
3089,430,265.228652083428,190.565556491456,175.015856090697,57151.8382272938,4262.22287434093,1534.7316694016,27.6183080976912
3252,456,1390.84325369185,2215.76667536458,115.619780929146,101585.145358787,4214.46784203802,1251.56093305368,6.01533368435694
3258,457,1415.41494402341,2214.16971902136,128.720262627012,166161.61941487,4859.06634166158,1437.20268595933,5.09469681438519
3262,458,1417.22389336795,2236.1508593751,118.173949506985,180323.024993691,5203.18360426464,1571.49290650391,4.41904101556671
3271,459,1407.9119177399,2206.84455909158,112.079977136416,204755.166893716,5619.01059875652,1689.26717318006,3.81967369679219
3279,460,1410.41105074299,2215.47730588664,125.320838060469,150914.455807375,5285.10882847371,1748.80487938546,6.49995408848926
3285,461,1408.02844448536,2209.1887528701,115.421849262321,152740.666588749,4799.93355647248,1486.23206909223,4.73700221229477
3291,462,1411.82808068092,2214.7519765663,123.80852775702,161600.213979564,4730.75638777539,1531.70023054453,5.21059357150299
3296,463,1417.36972165202,2198.66473574418,122.002655215658,159336.178077123,5193.79898484707,1296.96667173678,4.36831133419221
3302,464,1417.72635413767,2197.03265994511,121.988329386774,86717.0019124031,4774.85532809679,1203.94872101317,7.43627426102588
3325,470,1419.59245889201,2203.65265837141,111.168222772254,101943.266706309,4643.89585056093,1188.7001248551,5.32657789889748
3328,471,1407.61982045744,2209.11860063556,116.741785844512,159747.587704667,5169.25916643654,1385.83333895651,4.31049761705703
3331,472,1413.27584159523,2203.04225650612,111.310996467486,139998.728356706,5208.83075263338,1256.45735871078,4.11259095331424
3335,473,1410.8394233054,2216.03326935144,123.740375998163,134061.648980454,4649.73225847621,1264.94901791638,5.18736582975619
3371,482,1427.05601590672,2225.82981800962,121.518378820365,76674.3662550055,4496.83698078645,1198.18202617026,8.31106176221538
3579,530,1742.68739108614,2553.76067154461,133.589321259537,164592.022810145,5714.20637174291,1986.69258182035,7.57743606150565
3584,531,1734.35313333608,2546.71990232767,143.192724972165,183107.320273539,6015.03488313409,1492.68925485229,5.80825635321453
3592,532,1740.5931532805,2543.02208530224,146.747814287339,147716.813282902,5092.64360887031,1890.47904912404,9.51503545806872
3598,533,1749.87889099562,2561.46771838155,146.456697356458,59847.9434390401,4641.25369177835,1469.91109901779,18.1899882127671
3650,546,1730.88361451215,2564.39871887719,141.442805228785,192192.753421075,5570.04538651892,1756.44940088664,6.3623745654921
3656,547,1734.91037054635,2555.77997156196,146.171308486146,196082.738617358,5410.27776818278,2162.37552495161,8.13980707808317
3662,548,1737.52010506677,2577.58200848111,144.684163689674,184545.443291885,5918.53216329556,2042.02625729743,8.01836943082275
3668,549,1721.2543919446,2570.2135820884,151.448397050584,207773.790675987,5792.24887054752,1946.07489301046,7.37882827742501
3673,550,1731.40118704999,2567.01895128681,141.034627724874,204821.825167309,6021.65932519653,2504.28357465579,8.45479656102575
3679,551,1729.59452804232,2545.16488032869,170.540670726414,188610.938638928,4336.72009323044,2085.50333809897,10.8383766183933
3688,552,1742.97386320408,2549.09378310511,145.591213092437,109698.34420338,4999.87860134514,1386.47314705455,9.27162282545448
4238,633,337.459067212334,1844.70563875109,107.033977956911,70495.3107712751,4695.24436843596,1129.03956025848,6.85564707328212
4244,634,343.38388162811,1843.22353382114,85.5929681659507,36714.6532339272,4662.26296560971,1297.36847173459,10.5099772199193
4327,648,349.541630347139,1868.20029065224,119.832031377726,84019.3509310293,4429.43511077388,1406.98466152052,8.68520719243166
4346,651,291.563720119862,1880.88462444939,88.742892529768,33951.2596246519,4565.46126694538,1244.27362310019,11.5325436248335
4397,662,345.780607127766,1862.44984959867,98.6798578499106,31936.2074415624,4610.52561122766,1129.88814114978,13.2056962701473
4400,663,344.088724818776,1842.49949062103,118.551607647952,60240.5560801357,4694.27340092679,1219.96089051477,10.3102651367651
4406,664,342.882458662425,1872.22807533439,108.009531162562,45652.2972078675,4595.27531782482,1331.09366231711,12.645264315461
4412,665,334.414187017301,1861.99365973627,113.201434779282,65303.8929135283,4588.57426431967,1213.18759450851,8.73738425336735
4417,666,353.74659405178,1905.89440837423,161.310603800143,69857.2830376241,4082.76776197656,1062.28892410714,13.4641102758945
4424,667,323.23041977896,1865.3062999851,162.672305595575,75361.3776074459,4276.2432957881,1342.11877822161,15.9992323110966
4430,668,354.312371292781,1845.38277378361,106.723483839871,42683.7407732829,4483.08843637404,1275.00948280758,12.6972141325564
4438,669,337.963175526365,1896.34684188805,139.549081047883,78250.977238528,4162.28305857522,1337.97258044045,11.6128285226176
4444,670,349.975658776599,1848.93296370676,118.355312656437,55011.5980906882,4218.82381402511,1167.25711717444,10.7722080567677
4449,671,337.318023352782,1867.57431127986,98.3595145851272,42387.8755962138,4541.26745698842,1290.62463859718,11.3027930441218
4456,672,349.804957585093,1861.92659778701,99.0193453406381,50922.1692523289,4686.71412648548,1007.5216278084,7.44238255113178
4464,673,345.980157564158,1894.87470859231,132.056813905635,60744.4015069932,4354.34448826244,989.610555307861,10.0377371855662
4471,674,342.360201885997,1874.49382222928,136.677478950592,46704.6178701508,4651.11202940219,1187.43195862001,16.6298862152007
4483,676,368.96548840031,1847.19665086808,145.519708029963,57884.7110695076,4279.68218577545,1369.47759471593,17.3225500186233
4486,677,377.13974945615,1907.22967051064,126.178210899489,50894.2194541279,4194.52404688393,1322.21913012305,14.7380596076348
4566,696,341.5509231453,1851.04285128831,128.854593207884,46683.6546507861,4170.75687808035,1209.17786354131,15.2523886127969
4574,697,341.733152065892,1892.72175989016,111.694294495785,50606.530587344,4180.15059771867,1119.41187587933,10.1668821273603
4579,698,332.834559803749,1844.41582589075,116.182196969391,47040.9609415971,4370.35877462794,1205.56240469152,12.5944926046132
4586,699,346.935486587154,1864.36567619068,102.10867949694,44437.5735721364,4569.07387416797,1140.38036644483,10.1397641683312
4594,700,291.480407200364,1863.44064241818,123.79904700787,72875.5059082005,4514.96450724506,1455.223931057,10.9570684136574
4599,701,332.851587981368,1857.02142572916,100.081921167322,47509.9201217661,4624.18542143623,1126.85671639454,9.06892362524923
4606,702,352.505970727478,1902.86853997386,147.205805423411,72657.7933483493,4297.74827464747,1419.0584543046,14.6047735521037
4612,703,360.609182743603,1840.73481092739,152.749805426866,66441.8922467058,4372.88450792839,1400.14911210566,16.856667053254
4619,704,317.735435644798,1866.16306088842,133.853333908665,83160.0568775532,4418.46076102514,1510.96505438453,11.4469013831612
4627,705,329.608572974001,1855.79475895308,137.980250591338,49570.3105960236,4083.00182416365,1112.22793974957,14.934063965102
4632,706,313.139900313541,1866.17582911454,105.251687580438,45969.9721273437,4747.12523235893,1402.27205723207,12.6635632609125
4637,707,327.095812960652,1865.89063051135,132.623011145911,60282.573144426,4170.28839511434,1078.64565248179,11.1019627420863
4642,708,342.820800625734,1869.79006935129,129.470324448453,73152.1379430849,4557.75330254249,1170.0320712996,9.50865101393102
4665,713,362.711998661915,1836.52832646988,115.417235537909,44946.478140676,4347.2827678009,1256.59256837023,13.5799886436548
4674,715,344.17041146852,1859.87360581675,103.91294987074,40984.0763008113,4288.00275303869,1022.76299507592,10.156753952515
4679,716,345.139050482372,1862.439490513,117.454935969843,69562.6401071386,4327.22025987187,1302.18680874901,9.37777471695392
4685,717,296.541955338114,1875.29430965147,101.617438249827,54527.3391394743,4513.79138817563,1355.12551255169,9.73596212544042
4691,718,349.924211879821,1863.01256925946,113.179497025111,45517.8159616231,4267.13422986648,1253.06492791113,12.9304865141491
4697,719,358.867282628435,1868.46953354245,143.242362967509,76230.2667528712,4246.11260022655,1153.37414775633,10.779943291211
4705,720,334.923440646722,1874.71300265947,105.903365743923,62358.3462602679,4547.88645380753,1151.18014712207,7.75815469294555
4714,721,343.191335102281,1882.8387362766,121.799879969861,68428.8585474674,4209.10317601357,1347.67124481286,10.5061461765512
4722,722,323.878829708316,1885.37794153929,128.406253114196,60837.5404744096,4163.06618150366,1280.11823839037,12.3165228340381
4731,723,337.976978527422,1832.31062260438,119.423808388709,79726.1980240001,4599.79001407496,1175.88461863086,7.61260859154756
4740,724,334.527018196826,1864.69443735637,126.315373615059,45617.0193347836,4254.5695253708,975.715016376664,12.1744675193609
4819,737,343.193981311346,1873.05718070822,95.1211574017575,35451.1563679512,4270.05899496246,1028.56215793148,10.2101693008739
4825,738,354.048795036666,1886.35544820707,116.220953604171,80776.3244248612,4686.70997222148,1470.63008426782,8.95254050294657
4832,739,334.415032808698,1858.72107077491,131.542541810617,95838.2196193866,4283.06125284143,1107.65863701644,7.07582936322224
4840,740,336.026055179311,1861.90331894969,123.6507287194,93007.7241466761,4118.72520032266,1209.30115944691,7.13209363259383
4844,741,319.732438115374,1898.03926823312,110.471590904312,43272.8198619947,4367.98580507889,987.961097108935,10.3038224789974
4863,746,315.659730337225,1864.61300928178,147.484752849406,56099.4374625918,4077.56786302517,1175.19592059676,15.7257692574068
4871,747,333.902527938921,1866.68225916684,140.926353754535,108464.810994093,4104.26573978598,1362.15555888094,8.6866868284525
4876,748,338.74996625707,1875.02380799216,143.609872393064,90103.0985766583,4146.76379551232,1289.91069925219,10.2442469765054
4882,749,349.142982722969,1871.37964103656,127.162078737204,69986.2685128327,3805.55970358409,1314.3846211864,10.8071291169582
4887,750,323.291823275671,1877.76912870501,134.583158656892,67647.404735312,4129.65966168288,1047.38097409534,9.86587347634176
4897,751,393.026252051601,1884.69925101208,144.912684227335,59083.7230145473,3908.05471167574,1100.71808976726,13.551243601331
4903,752,346.941364834362,1874.91206449514,132.71598905077,55862.5808984898,4155.95108855987,1221.53542549351,13.5727761991282
