id,frame,x,y,sigma_nm,intensity_photon,offset_photon,bkgstd_photon,uncertainty_xy_nm
34,6,15.1542401117913,2727.21347571854,133.415596657118,49107.8862873322,5433.92701514882,1296.78901861257,16.5375238169532
404,55,22.6966675675612,2744.6890003419,121.829938137729,67960.7582471809,5783.80858073411,1603.1009356837,12.5787000803232
413,56,2.64174209428529,2749.92613817586,123.888684661023,94885.5546146028,5379.39598302728,1640.87962646839,9.50018876483936
1086,155,1.4678289827898,2726.42991458503,133.221743819056,72044.4842826808,5173.2860442104,1441.44963716967,12.498958534758
1245,175,30.5958296062709,2732.39734365136,137.160355623988,73720.2125639788,5348.12458620723,1420.35965690009,12.6810738171061
1252,176,15.1313336245585,2740.90265146041,159.261223974017,54338.0654346859,4750.53265051677,1338.24753880855,21.2687595855335
1291,181,501.527984422355,2897.42730852172,158.281605517075,49436.0314622292,5352.92301736684,1362.59038036747,23.5305006734781
1489,210,2373.18368958008,1510.27055047022,197.907836826879,62151.9591372518,4605.81569660195,815.59380824301,17.0538626798772
1635,230,2308.84047275788,1567.50029186462,319.281457341228,146480.023156398,4147.35785535889,1425.41936893995,31.7925721368556
1656,232,2300.77191979011,1535.38448335516,278.980410955938,107959.008945046,4390.74796196582,1369.87890622271,31.8541799075627
1674,234,2364.7200133466,1538.98880274757,154.222834494268,48277.8918675044,5027.20601894834,1024.91903162039,17.2982229199248
1706,239,19.3540889575124,2730.68992328351,145.085033590236,65302.6248861141,5293.84963341812,1413.43971876056,15.7624535340812
1867,263,2349.72161370061,1546.20083496509,163.105445876767,49817.5338658335,5217.74797553547,1602.28570641192,29.0099657153717
2143,304,23.8947217492059,2741.28348179489,86.8300170214033,32531.9162431848,5581.31496459386,1433.01850318624,13.3870149625282
2541,359,7.00983856761741,2759.99673163613,105.769614943316,69370.7370583802,5046.06915136798,1407.8846269547,8.50164314013213
2792,392,1288.35227759469,2940.76650277014,175.497451145876,62075.607957072,4906.4518104229,1188.33908361069,19.8074314215744
2799,393,1319.92276066808,2901.11228070833,165.35608114217,80262.1915667679,4652.08865662927,1391.7030940742,16.0552883380922
