id,frame,x,y,sigma_nm,intensity_photon,offset_photon,bkgstd_photon,uncertainty_xy_nm
65,10,2293.99125990783,992.449257540098,190.585658998958,87457.5958407039,5585.78332091332,1407.87028758766,19.4418537168072
233,31,2319.66269562405,973.118615696705,167.620054660484,137495.910598786,5905.26172526462,1804.73763891308,12.4607220990786
242,32,2303.85257505019,957.932595484297,182.695973662324,202777.710807715,5300.36077172435,2106.15774370356,11.5801518291644
252,33,2321.6192478596,969.352833639052,170.607696736954,191047.793003313,5591.02513263524,1667.35628004269,8.56915322223855
262,34,2292.93783228093,959.310364550041,176.896881885881,173730.37230251,5858.01976413051,2089.56400615977,12.6213452899958
275,35,2334.96389644424,940.190918557768,162.330396158692,129278.81691111,6056.93185974906,1833.36234267614,12.6849234200201
288,36,2330.4612939035,946.38661143116,193.569201919407,165622.864408986,5226.07148296193,1360.17706950254,10.2249472624495
297,37,2316.07056931347,965.742969979274,181.345152933319,162696.746682372,5636.80323997303,2338.00162157339,15.7922424978802
307,38,2318.47103577054,936.029323214869,175.107201255609,98914.7708354591,5095.74331013406,1670.23961917253,17.3872135167243
317,39,2330.53065135279,1012.09101454039,158.345124269913,48154.3868950785,5493.34738090029,1109.52255660888,19.6988855684783
335,41,2286.18110320839,955.498640099089,188.841746100208,112063.887319302,5202.32548849621,1685.87419637449,17.8509975030192
1095,161,1344.63748460584,2222.34662035058,104.376583089111,27110.7035771438,5137.44037843778,1248.73039239466,18.8516380771767
1106,164,1359.66651371746,2313.19174120009,168.576100512178,48535.4628121059,4936.07242609034,1243.68699021326,24.587345686804
1122,166,1339.30190511599,2195.13259193574,154.814963318174,51190.4174222676,5316.78854678425,1410.34161764813,22.5805237531056
1161,170,1448.98713920454,2216.01277475017,121.674679715784,30422.9790847495,5536.14065902202,1274.04707021299,22.2789623717391
1170,171,1381.58760206396,2316.06234432188,252.567659480901,120557.289703728,3954.5800885347,1553.71572125787,26.6698161792362
1176,172,1367.39547624642,2196.86652713444,111.619277524411,42352.0985702494,5265.00886396064,1244.72574451289,13.4798206549204
1183,173,1377.16017393724,2264.69529267864,116.476496580801,35654.1871636403,5624.14117252835,1239.50956846382,17.1495714744068
1191,174,1386.52906069371,2250.39912587035,190.404009534045,81795.1516153179,4533.70595836578,1692.34128344114,24.9286376794141
1197,175,1450.34900816085,2258.83291998183,156.409925929667,50031.2312146575,5000.98414747403,1544.76567145433,25.7795673831125
1201,176,1383.02943007677,2213.03897900319,106.128281291605,49036.254014923,5255.90933368117,1167.17642315972,10.0308735655001
1205,177,1376.63428926108,2224.34217968432,115.192708355004,32853.7954386885,5609.46594269848,1333.07142307131,19.6300866099383
1213,178,1398.71172119866,2213.4300372004,156.659791061444,105851.858496747,5372.56944944183,1729.25873547941,13.6851870879358
1221,179,1413.71969530992,2239.68238961446,108.804477074395,62672.4759545879,6404.19118401557,1489.31207554118,10.4347267519261
1229,180,1354.67871860533,2237.08018707285,136.188986514457,51411.374318225,5822.46410176042,1559.27305974742,19.6939484057324
1236,181,1414.51114823466,2235.49401679512,170.443494903673,114748.093397047,5604.86901198752,1841.73566918294,15.7133791766552
1243,182,1417.02327628804,2288.42959877281,175.439324000923,49844.5320176534,5130.41659429339,1469.9063411593,30.4674616304983
1249,183,1357.23590368868,2272.82955486987,154.763663259224,48222.905420809,5340.5382355214,1380.93294348635,23.4562393803163
1297,192,1233.29621286029,1937.30050915944,158.483407064785,41639.5687535907,4747.63922096083,1301.20662132456,26.7402740952173
1321,196,1359.6045930841,2216.6400180902,149.080703676997,63043.7399207885,5868.18761582592,1539.21824808519,18.6742864225555
1326,197,1398.01661502949,2243.63324353997,193.081650339899,71939.5019267716,5634.1976805937,1579.76276294658,27.1678197826003
1334,198,1342.78697990193,2198.64164651051,137.003206518903,98573.7795361023,6043.95301363711,2050.67949267246,13.6512531676353
1339,199,1353.97593889805,2221.55868461632,158.644864434988,128883.228815915,6207.77543426414,2149.02160709471,14.288869217103
1352,203,1369.47944115381,2190.45473945837,183.2422056966,55153.2722928072,4965.64980187386,1390.32589277558,28.2632980042321
1356,204,1373.7527034684,2254.93604504313,158.77145415737,108650.760034959,5473.21556371471,1636.74301608431,12.9370475511679
1361,205,1392.58454890271,2249.36774168059,130.563123657157,95182.727992383,6095.5021602113,1627.2073589418,10.3027645385727
1377,210,1329.29253561937,2237.48579539947,203.463866069696,88401.1155276335,5495.77103711045,1694.91773739472,26.1954995560345
1386,211,1337.49453776631,2261.78113282458,189.191899194728,105866.719312039,5001.71833820285,2113.32955162266,23.7558490351757
1394,212,1360.42776968774,2260.26515048649,192.73687938572,157237.284262148,5510.53788269576,1690.72762469314,13.2651673711966
1399,213,1396.33620366853,2274.34621366897,220.786442701142,136134.741497618,4958.43618276201,1333.51385324146,15.6586134074402
1405,214,1373.03968127094,2261.12839362564,173.587500260559,94961.0301430721,5784.2541232745,1705.61095533154,18.1942943680208
1414,215,1382.80476596997,2190.75210286593,177.462427435017,104090.820546151,5974.6119273198,1791.80062592489,18.1706783696841
1425,216,1429.98277379513,2210.44512913893,182.369148121166,68399.54034187,5621.5889211311,1351.25394967746,21.957389960853
1434,217,1379.49484999958,2194.39404309613,115.644986574485,47476.077036181,5679.26634945333,1410.10738581031,14.4699801054965
1508,225,1408.69803757924,2287.27231984781,164.30162778332,50406.7956610091,4952.49042617398,1369.28262094388,24.8457812652508
1516,226,1369.21926041303,2254.53324733816,188.405950264039,80164.8900212646,4969.44558934515,1384.75556592064,20.4138716463775
1524,227,1370.57061146153,2255.05610655094,188.064427193221,98485.3439161386,4919.18278438239,1654.19957159084,19.7749489802911
1532,228,1333.64283169567,2233.05076020421,187.448333889635,104935.109711469,4661.92148749671,1698.50481854932,18.938768280534
1541,229,1339.87661012946,2207.81868201288,111.962867385087,56046.1333718491,5821.28487069109,1685.25420646679,13.852060444003
1546,230,1366.29796595998,2216.82771506596,218.458013311278,69279.6775505088,4471.40612055729,1247.70717874782,28.1975118053865
1553,231,1332.5162135868,2257.48305660114,160.940415857613,78232.9195466382,5080.45262666019,1699.84844490985,19.1233106875486
1560,232,1347.80302353017,2227.83034636815,135.021064796372,39766.3391831124,5541.05021001457,1237.70046626708,19.9111043040316
