id,frame,x,y,sigma_nm,intensity_photon,offset_photon,bkgstd_photon,uncertainty_xy_nm
134,17,1784.38536749438,1752.36334246103,137.990376563261,129665.189747988,6474.42761323042,2017.11280979166,10.3443869636384
149,19,1416.37017472666,738.820022489246,110.542917751281,30357.1802853091,5868.19165666941,1482.50861690292,22.0082543053218
161,20,1394.02220602405,780.4822909793,163.911689330873,148745.294289511,5683.80308595533,1898.28929652276,11.622396449472
168,21,1394.81316502275,754.220211773176,122.866919515663,137764.264090614,6996.58304075809,2152.52218736217,8.45533558280325
172,22,1373.13417893069,779.897322344448,122.858755366512,117368.384098952,6493.81228329593,2182.02243673505,10.056708906021
178,23,1380.18528671649,782.825381579227,164.235870863949,132481.665771449,5440.27875364836,2033.46583777964,14.0246824369266
188,24,1372.7177940303,759.154132943699,151.758410599464,109489.073574929,6437.55748107424,1974.32088878585,14.24496688735
200,25,1365.30024612731,755.896544762487,119.340710287558,39361.6918730979,5719.54393068764,1478.75468928534,19.3187242270109
238,30,1368.07377166017,734.688787702973,136.80127541997,73783.9419823693,6040.39880494725,1605.51764524308,14.2476549215696
244,31,1378.07725948889,743.083813968551,169.994298487641,94819.3961068569,5355.92041638392,1331.82730123622,13.6967216022409
253,32,1411.11314620358,748.200655047211,143.054691315885,59929.3243718464,5196.75882942803,1338.0144040355,15.8510335128416
262,33,1389.09084068813,756.208844250083,145.699146098735,71330.2873381688,5599.62774486586,1416.24081744815,14.5718963226468
275,34,1394.04174752259,790.307050947144,167.439150364169,60267.8992222924,5649.67202509902,1618.08270596178,25.4249903039389
423,57,1801.31577536074,1798.02021564076,141.632821678392,111450.031468152,5972.40392638551,1654.98358935161,10.3544764028499
434,58,1804.62664718344,1750.2390884036,131.922473043835,120789.480171249,6605.95843584677,1634.10696263546,8.30801952516073
1243,175,776.593607002895,208.168567102839,123.150178106124,87829.2315380931,5875.93601581236,1872.21992661796,11.5806996982178
1251,176,722.352639750123,184.92988876325,145.903368595688,104756.183355613,5587.70078306919,1263.45084482243,8.88603586920456
1259,177,718.902471591446,182.646938680238,129.312236536125,63298.075915998,5924.23649917497,1521.5473524234,14.2365804664005
1501,212,747.843860751476,210.203439492914,153.719637402622,100854.462676219,5173.95199835499,1671.475507517,13.4097858239276
1643,231,863.412839156979,168.93361560061,161.741518055059,67931.5833943603,4926.86987038716,1437.03808831475,18.7969035022151
1803,255,2997.43971891568,1208.95548449404,136.749692900115,39571.6688520774,5788.07834163393,1399.09942443083,23.1298208783152
2078,295,2733.41344456223,746.904658289881,125.985131295599,162778.467333254,7095.18752976725,2100.40842408434,7.29953274058606
2085,296,2715.68906396367,750.733080485577,163.822687581618,144551.289495005,5865.31833597751,1735.06116335598,10.9235344511288
2094,297,2720.20318497569,739.894498735732,151.715420706963,124464.755930619,5655.74776494802,1442.26752569018,9.16288316855094
2152,305,2743.63684064365,764.624386962598,186.349701217434,86493.2437509814,5055.17695025138,1574.99573016912,21.0724478346282
2202,313,2744.49439728726,759.979837445768,128.254536503747,114290.088991487,6342.04887842713,1820.19245880781,9.29770609557087
2209,314,2733.37485503918,772.797697785743,147.905121121878,136042.107721834,6080.24353258889,1763.47072858853,9.7776681752441
2215,315,2717.54392434241,773.894431796565,158.499298069652,134836.747196664,5719.57139256371,1670.67470464795,10.6096729367333
2224,316,2699.79709377109,763.282489654754,129.525619929118,98693.868328212,6088.74558886304,1775.52164648872,10.6862482924265
2233,317,2731.78028802619,798.788908423281,135.917404424504,111100.424558813,6413.09319422369,1439.77520178317,8.39766625224227
2270,322,2738.064907682,766.192503401919,122.462664567153,93170.5346711462,5989.60930173137,1350.24767506903,7.81010764003132
2278,323,2713.17686601063,773.609647016732,125.194022097903,101213.234601533,5745.59654973016,1655.81420461952,9.15485282951755
2287,324,2711.77384825405,722.293129207821,138.703361269434,145272.908915833,5867.92030653958,1629.57143928974,7.53740496768987
2294,325,2718.88072755908,766.500235279917,146.154576412961,140469.97374313,5964.54173416778,1849.10224732968,9.71529144998113
2301,326,2705.98464559148,752.168931135802,125.556566590711,124459.933817923,6257.0974922717,1512.82105830802,6.84339035587883
2308,327,2739.03930568971,765.792459401298,139.278272186949,117265.898065263,5637.71594068595,1437.45014698124,8.30009284349592
2323,329,2733.85535773331,774.94792028251,159.022389134079,119382.157651146,5337.09648914741,1786.40331550094,12.8856295496288
2330,330,2734.87014148067,745.418255852259,153.967707988156,180816.136882931,5734.10614382632,1611.60538671245,7.24187265957343
2337,331,2727.93362828472,744.031045773376,124.698906320495,115026.686699769,6917.21375451522,1786.3105097399,8.62898154596192
2345,332,2726.60142458346,772.377011360382,147.613790721188,161716.370992038,6566.02180924273,2091.01938395186,9.71418817477382
3244,455,2997.11260049538,1222.66410470737,217.590580142067,70426.6435858708,5484.91399497643,1491.21975473439,32.8851569520543
3289,462,2995.55320927154,1248.72892843065,207.604289639251,75444.2999962859,6479.25546354082,1962.15515731697,36.9086982231238
3293,463,2931.72697166909,1302.12936671929,202.578377219788,100292.763349253,5465.02009971933,1281.49208454938,17.3303584253039
3319,468,2972.80393815158,1287.77192780383,244.195737223501,123317.579733741,5122.2852957017,1912.45967725338,30.0560237853096
3323,469,2971.97029548877,1218.46630505864,271.519805321784,174099.816365139,5062.86450157423,1894.97541453573,25.9095803849699
3452,499,2896.87578085799,1317.65672032481,140.03213597877,46856.3456060964,5861.85268925444,1400.85272877537,20.413590402757
3458,500,2951.25778100188,1321.34486832575,171.031567152189,55772.686427885,5946.15514430999,1592.15758359966,28.1225040811254
3466,501,2965.50820089782,1282.96422962721,185.885723964695,97244.5949870204,6431.55195332784,2064.82756420208,24.4428159511119
3685,552,2946.93974189605,1289.11914405207,174.088890802714,99049.477582643,6605.38774212837,2148.58010018756,22.080435736119
3826,575,2914.363713065,1334.29469033366,174.125578433942,104414.432369714,5907.5666909789,2010.85057245891,19.6144645516774
4075,610,2941.57554768771,1306.35003581054,143.588028526132,67961.203192944,6887.11751682047,1508.61290424258,15.8616711475387
4082,611,2974.00170180049,1208.30352607744,240.073876428252,155528.122197227,5860.90367818014,2185.32995148724,26.3483927290431
4314,646,793.075873623584,198.335967869916,172.292153779809,67609.3498430558,4958.92146071989,1400.14315874961,20.6928967891952
4453,672,2927.65112173652,1285.78343909681,145.312316305505,70736.9775198765,5872.22189282774,1440.51024851543,14.8728315468009
4459,673,2913.78562665404,1330.59302506143,177.737499324216,57637.2148140671,5950.8596238062,1571.60982840538,28.8634710776932
