id,frame,x,y,sigma_nm,intensity_photon,offset_photon,bkgstd_photon,uncertainty_xy_nm
114,16,2388.29893115267,509.531019839193,130.710626150758,48006.2009539316,5226.57305523461,1470.58161047559,18.4883871830691
129,18,2429.47232965873,546.461656781019,129.01795390711,41013.778023707,5138.56065789172,1360.6828243833,19.5675529804528
147,20,2455.65152311623,570.780112988141,191.452737609175,61380.367910059,4850.73340538971,1231.52231188338,24.4426321038993
160,22,2450.64316727001,517.583168631651,133.476362388235,37193.8383547928,5226.19521219554,1070.72271656479,18.0510006371191
172,24,2407.72334670854,519.290000517009,140.704255410974,39577.8525377174,5048.76544999771,1484.95512656309,25.8325414804444
197,27,2456.29035205146,540.910961771673,146.917732839752,59188.4467521005,5295.60791626101,1636.13434579824,20.5829158119449
224,30,1618.5825566789,253.339348817803,414.774404911011,491443.481311074,2.99530312194366e-06,1676.11788829668,18.6495530845931
1669,248,985.095865160081,224.553389573086,125.376918126266,53605.2893086288,4773.74781144342,992.762243837408,10.4070128679108
1685,250,1029.81288885931,185.300846434413,119.305398894832,37791.4559977246,4720.93547265748,1093.16730383671,14.8846670113867
1692,251,1011.49322062572,198.147674741922,135.662517578871,69359.8724328853,4609.36086423623,1365.24347048023,12.7039342211192
1708,253,1048.09812435291,189.635963404211,186.90316692375,60460.573153363,4668.10582829822,1402.68623726629,26.9989883245542
2406,362,1314.82393995718,2801.87038039193,145.332299521909,145586.196906774,5469.96110351628,1446.22006586034,7.26685852978377
2413,363,1347.53211731885,2852.37990072484,168.712122372513,121283.318365958,4617.36069387969,1416.8173805004,11.2336918642065
2419,364,1345.93158614493,2842.93629754736,145.093335232483,108736.601259445,5305.50325857505,1631.56945283541,10.9299429219283
2426,365,1312.52723086707,2832.27571265395,146.718699335888,107859.163702237,5741.51900831387,1433.78254017703,9.88676698718358
2437,366,1350.96293607081,2830.75793420865,142.396801652831,102227.728342906,5456.42961602901,1622.35216888026,11.1734300765918
2446,367,1305.81531265578,2835.64091994337,141.967483415289,89289.0552779569,5651.81051652658,1355.83331774685,10.6393633853442
2454,368,1292.49383451328,2837.25900802458,148.034334356526,110921.092095965,4776.72299031219,1233.60149836843,8.41506051479671
3279,483,1852.70247365142,1487.39464604821,157.343742989865,88226.4317587294,5014.61603526407,1545.18821422135,14.7919828234235
3286,484,1784.43747402772,1472.19106876571,197.467584355912,92007.4454099846,5144.76996879448,1553.05233240246,21.7949216522218
3300,485,1880.77242247416,1466.8518669752,155.605486704055,55811.0269125677,5375.71249777067,1445.0757654298,21.4205709133453
3817,538,2563.30634484219,1650.07173928901,117.205680117244,52006.6022435073,5135.16934427703,1152.929720825,11.0657963519397
3833,540,2593.97663048849,1651.38679336567,136.063100321025,55266.0783762718,6205.8060070931,1729.80033313716,20.2855710204545
3975,557,1838.90472140116,1513.47143436252,179.668639678577,91258.8712503854,5037.62134176321,1342.08535331717,15.900229278008
4021,562,2571.45267551303,1625.11500641847,120.00969808714,74530.8982960749,5942.31143055776,1487.57768651666,10.3727205048852
4030,563,2597.47397187885,1629.41831454279,130.010037655632,48949.6640890604,5617.19835280932,1259.29902407836,15.3890449999685
4039,564,2548.2849151548,1647.43265625224,162.182512503919,83243.9945363923,4850.33093314927,1398.64853703726,15.0099527954494
4048,565,2572.12295213503,1603.2969603805,138.478689282644,86087.4951854416,5435.24142836327,1380.02812329039,10.7380751094411
