id,frame,x,y,sigma_nm,intensity_photon,offset_photon,bkgstd_photon,uncertainty_xy_nm
4,1,582.158892211572,2889.30921876318,493.243363534972,1266987.93636851,19909.2294288938,4307.81952111345,26.1631413533827
5,1,1427.85508511629,1470.09616853607,542.903668980651,3130851.98558947,5890.19830632058,3930.7554448045,11.6912122889602
25,2,647.420045342733,2911.58127854401,281.20553434048,355755.490257576,30578.2279167123,4826.32406428725,34.5389704317519
26,2,1312.27989539794,1501.59726870888,446.395053241218,1661067.66442974,19636.0438085243,3811.12307209787,14.4930006690998
29,2,2986.49963691053,2866.71102813117,131.938855331554,161820.490010096,38505.1476461098,5343.97095601382,20.2321566652392
44,3,1436.06367387925,1509.12079816655,504.675170334997,2502437.5995218,14176.378386756,4528.25311551392,14.5738383977658
47,3,2963.8553045862,2859.06407247818,129.815699010724,177861.738411702,38981.0231584786,5706.23374535578,19.095817905247
64,4,499.319498209481,2828.88378762268,373.360285957816,504903.594947571,26516.2033449328,3427.266115753,30.1258185266346
65,4,1401.97021422334,1465.7907205904,347.318282695594,1215111.11032796,22658.8823651502,4155.42991673505,13.1668842670764
82,5,322.528973866771,2773.19539723919,308.757114707534,607749.083815129,22762.2975155721,4592.06803186938,23.0895822009799
84,5,1154.88688330491,1481.39606334327,450.619696032378,1843703.37515023,19357.9378898397,5144.07601472789,17.949873350737
98,6,429.739352134049,2794.58372144115,269.515210897772,274269.093332346,26730.4370539471,3555.33974692844,30.3931444363037
99,6,1117.06504720738,1521.72370787011,583.661324244984,2968407.04072303,14706.7630758113,4679.27521961253,16.9438145599121
111,7,1433.27058016967,1374.32599449863,362.840845773577,981191.967149618,25346.5913998484,4449.49457733473,19.0235530594705
126,8,1182.7221576353,1514.74825401192,322.512687919741,647015.196209986,28234.30339334,4155.18823724486,21.3753958714211
127,8,922.440594213698,2853.64688271742,188.005710352029,209311.00903599,26187.6392214185,3394.3681414127,19.0625773095519
142,9,931.530355212974,2857.03583572112,254.612857090634,322787.149181388,25964.7315757853,4071.50784559236,26.4830166154523
143,9,1212.94813629006,1487.75192597832,372.615580726634,827763.523207827,25137.5845504139,4921.52263701231,26.2779546176733
156,10,1205.74161756679,1524.65362677318,504.208777985949,1349261.42376456,18379.9949299474,3652.07464832172,21.7601968505167
167,11,552.185076711012,2870.44617032538,330.480269133494,517297.495716882,22471.6180894968,4145.69687743223,27.9797725383741
168,11,1196.50318159968,1517.70476663748,435.677951944368,875517.108765592,21015.8308870798,3414.25935843109,23.47467777019
176,12,534.304750445943,2901.38899422556,279.677911448278,364964.212679951,26456.4784691193,4720.88153244586,32.5852262541194
177,12,1205.4413411638,1499.53324902238,493.308889774738,1747642.63623882,14896.1651867615,3792.04351881806,16.705154297761
188,13,703.201153535314,2913.26039259107,140.918959022381,143353.401823747,30184.3508860556,4233.32443449535,20.3636681947336
200,14,526.251327421394,2754.68044436894,456.61077329952,1070963.95901498,17828.794816479,2952.54093189008,18.2149941301737
210,15,586.751731215703,2925.9159032295,286.056846286579,278021.768243314,24965.6756362345,3861.78741145541,36.5662869808398
220,16,1193.9073462878,1494.13189849708,414.852014210359,725051.198479446,22889.5355002084,3385.64180965227,25.5142354916667
229,17,607.801451986272,2921.40705024877,184.399162082907,115865.490489506,27736.5734084461,3884.2348275977,37.9822266134112
230,17,1213.89241139126,1609.27775885552,304.495174417795,339542.076839317,25107.3194144243,3673.08597555058,32.1732239277296
241,18,1213.77260389369,1602.94760814935,465.234355539841,1026465.22427081,19992.0131610862,3707.22899618869,24.7544611470792
254,19,1290.10662246821,1580.42547740598,511.987695245793,1695395.91980195,17635.955118804,5062.13286796125,24.7374237819297
268,20,583.541667442212,2971.56471415897,200.143808311149,247938.754827123,27465.4965830551,3363.1209533716,17.9495580662025
269,20,1305.99850506485,1598.86819688901,348.104265087594,592770.964494894,25953.7798403235,3848.21710460624,25.1015962775775
279,21,641.350903703165,2978.90100539233,191.50928423587,263184.99908794,28310.2970523404,3604.59425392774,16.670624865189
280,21,1310.8307588203,1488.82201928297,383.266796332537,747679.859306116,22722.2887996859,3411.48792431475,21.3251068331134
289,22,541.413509283051,2793.67176035705,415.54796227017,717447.336956863,19998.7751430576,3978.6706065777,30.3963152219995
290,22,1258.51730451909,1782.66123100336,199.888084523572,204193.740561294,28454.6381821806,3385.63902563823,21.8856724553295
300,24,1412.57785207825,1664.35284578424,233.521362472316,194425.713341064,27531.3732208935,3787.04615478298,34.6071765495236
317,26,560.798035152386,2916.42163664613,235.965704350955,202193.163793464,25473.8836505171,3193.68920951756,28.637301569956
