id,frame,x,y,sigma_nm,intensity_photon,offset_photon,bkgstd_photon,uncertainty_xy_nm
8,1,2645.18010346732,1233.54636943894,183.990204713251,74095.9197877676,5827.40415426911,1511.18844065618,23.0422927973982
90,6,2251.53234687021,1179.86969311735,169.969806726787,93018.3200020848,6484.34196884564,2000.36122808076,20.9367858052474
159,14,1422.62913677339,987.7499106881,136.587390328907,42784.8940045691,5823.69832174101,1417.79885393403,21.6331768430826
163,15,1363.22694125671,958.049552974393,135.91451257306,146595.887198349,6583.57258663476,2135.9950033447,9.42877457950147
170,16,1366.07888733109,978.402832784064,142.794705889589,122980.492876292,6926.94760961237,2009.03557428818,11.5534817218147
177,17,1357.53905735585,1010.58412602784,120.979771407087,130150.591147149,7320.81258065251,2064.82769179597,8.35705257181612
183,18,1365.54274776679,991.621577213755,119.181423405915,96562.4051217502,6904.40484527624,1874.02627669046,9.95944644947175
193,19,1311.18334139226,954.77370678051,106.598678694637,46397.341347587,5995.68404743138,1287.53020928889,11.7736799446453
232,25,2728.72262519639,464.510969279287,110.54883219203,89090.3773328345,6557.22573315728,1510.14871095777,7.65179547955031
243,26,2765.15516075732,506.221385374436,117.114477011074,153232.985322353,7460.43118492951,1913.60203610285,6.22235922690884
251,27,2752.94718060528,481.834092999619,120.316634033742,154024.216730062,6637.1518262072,1515.09505571946,5.14413818714326
262,28,2765.03682977086,508.793416616012,116.556576211286,104820.922230645,6968.70614651877,1565.81390960257,7.38383433677576
272,29,2728.31620375914,481.09375163044,144.342829851695,127550.526394926,5942.88949558549,1826.33678897438,10.3302247555019
293,32,1173.38027386401,879.980028455215,149.436294599015,50637.9762173526,5820.66003469715,1662.92781563771,25.2172514269553
301,33,1210.57863683347,839.493790941415,137.24539780652,71336.9349159662,6213.00976078067,1649.47623775579,15.2260926493802
311,34,1152.17635074196,854.243173450115,115.66443172974,72661.5394230428,6201.62913493711,1350.93027139483,9.06930773425773
318,35,1188.17353919989,866.198917705864,114.861612888802,63252.882364907,6126.0129930096,1375.75151485974,10.4792472727894
324,36,1173.16547051121,864.223525177549,125.804217732252,74754.8418971786,5833.40784451907,1250.31878157486,9.44847471567856
332,37,1148.08354326533,869.730472971871,83.9383066072525,32110.5797754365,5962.06759515684,1240.48321835905,11.1496561070231
432,55,1216.96328187189,839.656383228277,136.2088505242,68365.7692331729,5895.68136054853,1340.05533284259,12.7430074334934
443,58,2762.75514951119,496.060478520347,122.250355832832,95216.9008933005,6586.47314020266,1692.26382570623,9.53745963183766
449,59,2656.62894053397,1284.37772397978,153.691666002302,137054.179715516,6129.42792544094,1572.86037058713,9.28955871327943
456,60,2656.91534956859,1270.89343655482,145.709034096181,84683.9087168954,6553.70455795847,1525.3286541986,13.2203814956988
462,61,2617.90720729951,1323.20019782796,185.17399219482,175303.450748811,6457.87576483451,1775.34554173486,11.5852976518006
468,62,2424.81016765726,1435.12304411711,161.44998254575,78021.3879141049,5286.24123601326,1606.74057384515,18.2339301856022
502,72,2666.77209946695,1297.78852596504,183.735534944968,145881.060019949,5511.66763293529,1455.49980881797,11.2539365557813
505,73,2624.86721988238,1286.67809228626,149.422125178964,160083.496241176,6933.95634805447,2202.81810889958,10.567710981526
508,74,2596.97641804213,1303.43749579153,184.870035063468,154872.024405056,6190.74552347691,1820.49008396064,13.4023556647633
568,85,1108.69410102956,535.472410357699,103.212652642365,81752.1524947826,6448.90085096276,1583.87297324842,7.78861573596744
608,90,716.76146359729,1507.88774031265,115.279085920592,49874.3604027948,5533.4259286515,1445.64399803909,14.0440144186693
614,91,750.881457937783,1505.83561697746,121.716949723581,49939.9259132521,5379.72555858049,1465.50320480242,15.6220972326134
670,101,608.798457936457,2164.95619759079,147.703420801175,86188.89368881,5501.26287483437,1481.77100691037,12.9360429847735
676,102,620.087384957227,2144.11104721161,120.611700536394,35703.6851546903,5701.89017681753,1437.42534500274,21.0878465636428
