id,frame,x,y,sigma_nm,intensity_photon,offset_photon,bkgstd_photon,uncertainty_xy_nm
68,8,1205.09486764703,618.182352061234,158.020884318768,53163.3568277462,6252.81689570784,1489.69001506893,23.8444474824937
81,9,1159.03909228168,582.344749270276,167.669680230327,87478.4469713485,6790.9144330116,1652.14815060342,17.9354471778408
93,10,1177.97292087101,575.204166988799,194.009628222395,82520.949458006,6123.88645507096,1595.04815029193,24.1328547055984
160,17,1710.26462943529,1584.93721437509,154.244534000665,139274.35635405,8291.87120453593,2118.67701957424,12.3807895040736
174,18,1724.04114909235,1557.10181997923,150.941003428462,159929.413956544,7752.22849915561,1914.69371226855,9.37037995966953
280,32,1169.92934870696,285.217689116515,91.533141582085,37143.3030820734,6202.14583403509,1334.22889010646,11.8682797063866
302,38,472.52417440679,1620.6550759285,157.404976096918,103549.746985645,6453.38320254369,2049.93788260719,16.7202092398434
305,39,445.281993899776,1624.51571242855,206.82472230185,131700.970817087,5714.03333282178,2037.71443202079,21.8050262706601
310,40,392.568016679761,1608.36302362683,156.590082828478,78448.5300018173,6330.29279888611,1737.94412191318,18.537146895632
316,41,445.074844246494,1583.81614272844,172.714413379928,120979.947267931,5862.26454682777,1872.47445358219,15.5310469600646
331,43,483.502435922061,1604.61471008628,165.138251027294,56335.9145845406,6581.18349075743,1572.06332433068,25.7568005368007
340,44,416.019761852012,1627.05182521043,152.156137827203,76556.2844276823,6692.06217127742,1690.15007665047,17.5260379005482
341,44,803.314239433199,2773.72412677784,142.627054068661,85973.4141513734,8179.44199550668,2305.56829113039,18.9126069842697
342,44,1206.8635976204,299.78112208418,69.4705967239342,21470.023022323,6113.3183038168,1397.13171831052,14.2286593572001
348,45,449.211143455408,1602.85219065138,143.428522847607,98057.7724739519,6910.22373017591,1786.44057641583,12.9897325748904
353,46,434.445452055013,1604.12775118438,156.923519505648,113720.267479258,6653.09432819522,1803.31724445021,13.3242110294885
356,47,392.392767659674,1642.22729152675,177.016552639631,151169.270613753,6676.7669272184,1771.80600140707,12.3194990148959
360,48,441.459689571249,1645.48269490619,165.040648055303,121733.465943341,6779.55177021718,2029.9018962898,15.3736193324175
366,49,426.310156885063,1632.37306915977,177.341664395692,116043.22704846,6384.02122944758,1808.82210078646,16.4341981116101
374,50,474.56049563255,1676.2750256333,198.445606900061,127196.35549434,6122.61569530695,1625.38378075343,16.6576186397513
381,51,428.779617252914,1612.5801647242,138.829487994383,71012.8896280758,6998.81342458533,1770.8657908649,16.7595028961693
392,52,445.877087550774,1650.37439755146,161.372976450808,64820.0625385049,6592.24125675427,2226.16957690336,30.3556219479918
452,64,1164.32156910873,313.464551072466,87.9932317104402,26414.029225391,5938.68972755666,1356.45920576211,15.9333530251161
545,76,252.018021189375,2567.65750167163,178.484437032952,92837.308254132,5889.50545624059,1572.60437256197,18.0792213257239
551,77,330.994814185364,2551.76800079939,132.198251675598,91108.5555028753,6857.2735598769,2050.33439991495,13.8533085558081
631,92,253.637242220104,2394.92822223988,155.618949526613,166931.76811032,6240.61425418511,2460.31655909186,12.189136252889
638,93,247.338908587888,2372.14804338174,151.282298277395,100271.627974123,6144.74137838109,1702.87498926601,13.3441102440825
658,96,1516.1341440156,187.287838127391,143.620996264141,112687.757448267,6008.72171295469,1967.4751440379,12.4770647275718
664,97,1505.81621355569,145.36969354063,138.553774817061,115170.296405537,6000.64503350976,1733.06926122778,10.0840692014046
678,98,1511.94085493522,184.625452220414,159.483736042447,127024.464709167,6205.33090707756,1861.33557622249,12.6850693794927
686,99,1503.89464301493,155.895230776852,134.01533156179,68521.8543167505,6045.77790294163,1531.07360691778,14.1027707624053
707,104,1494.68428412064,190.214034023527,172.381532631743,119320.97922514,5653.56706085818,1755.96995700907,14.7168859002982
