id,frame,x,y,sigma_nm,intensity_photon,offset_photon,bkgstd_photon,uncertainty_xy_nm
101,3,2733.94786547007,209.864972258962,102.987415984345,54508.6123778229,15155.9382029896,2640.03070338442,19.3571837207014
706,23,400.656748451971,1897.32901666089,150.551258064079,103548.292946883,11751.575912106,2431.01178788616,18.2674632240092
1043,38,1848.03432284092,2531.02905804164,207.676281394356,90806.7538714918,11034.0660224386,2370.57608270494,37.0634777445742
1098,40,2103.14486017981,1914.37313461379,235.715004663896,120012.40369204,9597.30179607289,1807.73933742497,27.2727559684451
1428,51,1210.06033799319,2262.59619576476,188.669520720608,84082.5918037384,9278.24721484133,1699.25322323975,23.9329490275747
1605,58,2661.9345587986,1850.08426267152,100.814703947722,44231.6739950643,10448.1240328344,1834.21631890792,16.0088890326264
1683,61,1214.51142605392,2277.74620118991,140.10240275614,109103.044096898,10778.514377839,2088.00426584321,13.074386397372
2584,93,2228.96063178698,2297.41821261329,133.958983657395,74527.6515020983,9536.27439262723,1931.1512352956,16.3313964027707
2660,96,1226.91211308183,2279.23310396791,154.914877403064,146519.804835229,10429.2303437519,2357.52735856972,13.1965874042464
3034,111,1210.23043510483,2256.50859487867,138.027855588145,70395.7645668706,10292.8504076134,1723.67456798683,16.2866325578617
3148,115,2231.3636494229,2303.21388304908,109.610098619672,123536.660135305,10506.4023592216,2181.19184910838,7.84633671344881
3172,116,2273.0360837063,2305.55100977466,113.816686988985,94498.3137253884,11098.6966005671,2113.63298350179,10.5961415066747
3269,120,2213.80773696985,2324.12568942958,149.964008669007,79182.8637741389,10138.1370540292,2298.21785193075,22.4218899627474
3290,121,2238.88624924644,2316.7458629069,124.176990439757,46954.786293217,10094.8682952436,1738.70113729619,20.4032863773874
3406,126,2151.73978148197,2474.67680265236,152.357156717306,54501.3736746288,9863.56845913555,1776.79109134625,25.9326000342547
3427,127,2134.08576839423,2444.33856589146,187.968917570951,150551.461460988,10046.9336904988,2294.28273919628,17.9158098003432
3451,128,2146.30652340152,2468.63842262215,217.526457218086,170665.928728621,10036.8810245552,2198.98396282942,19.9934311491941
3477,129,2392.63842816383,2431.87979136671,171.388453741228,78169.4582134456,9515.65265775881,1990.98117828564,25.1814061893541
3960,147,1099.85375259615,1093.79975007006,104.174878921084,48038.7466950369,9720.65845305954,2005.24151549906,17.0134993993515
4036,150,2260.85087395971,2325.67922272929,98.0539173848267,94180.8539511819,10257.4943530061,2202.36631643326,8.6276919539494
4121,153,1108.62564392418,1115.01753143105,104.357082619248,57373.46815908,9587.88594248745,1773.89235793846,12.6457311539746
4207,156,2733.92460444562,2328.14582674433,110.917429691519,86758.4604067139,10940.5517002777,2070.65602707433,10.8186645278851
4416,163,1789.61840090543,942.341467918752,142.241232572408,87696.3827935848,9661.33218318697,1741.98069950741,13.9510112181746
4492,166,2736.05015182423,2333.84738713626,125.562605669625,167864.135302791,11003.7435561671,1874.26072886805,6.28316458729074
4518,167,2320.12869669184,866.910580493975,120.326421213364,121736.817277443,10398.0952051225,1857.9332514565,7.9667749191221
4519,167,2717.94288617674,2348.2241861922,127.093877322421,167483.547008481,11178.3490222805,1766.71754941758,6.0662152043509
4547,168,2321.61157433773,890.921642358055,117.923939012066,86461.5906019467,10593.7698342747,1972.17668082131,11.4882329201982
4548,168,2760.15153646565,2340.3597699058,143.833497345093,84175.9138279569,9699.38231893264,1948.31528894315,16.5804977337719
4580,169,2298.12140244845,858.225053170165,140.197283150772,118044.924767126,10759.6610831338,1834.9788734458,10.6383352300668
4607,170,2256.27362341015,887.391748774458,162.455053726183,107466.171811924,9730.75337296107,2326.90510915455,19.3794714660661
4629,171,2302.90543718229,864.416891823697,109.124238351961,105940.083618999,10183.3618895449,1991.93370412615,8.294089337667
4657,172,2308.07898916738,821.004749162734,101.801795645801,52305.3422383958,10007.3119576365,1737.79014105865,13.0391931393955
4707,174,2195.96101723591,2338.52296874837,157.042411048095,81760.2444767519,8709.56000907492,2189.8957108913,22.5191793341318
4961,184,1146.84641519595,1123.21729153885,113.254509941898,55771.4644729018,9251.24366050975,1646.89364872693,13.8739002074402
5008,186,2237.06311945547,2312.17965920858,103.398884487209,110078.545884251,9799.95783630343,1806.00258670057,6.61503983319739
5037,187,2233.47233300583,2307.83861566914,125.459031176503,118539.936286087,9498.77950527977,1963.88910621717,9.30108144368996
